DATETIME,RAIN_DAILY(mm),TEMP(C),RH(%)
2024-12-02 17:00:00,0.0,26.0,74.0
2024-12-02 17:15:00,0.0,24.7,74.0
2024-12-02 17:30:00,0.0,24.6,75.0
2024-12-02 17:45:00,0.0,24.7,74.0
2024-12-02 18:00:00,0.0,24.9,73.0
2024-12-02 18:15:00,0.0,25.0,72.0
2024-12-02 18:30:00,0.0,24.8,72.0
2024-12-02 18:45:00,0.0,24.5,74.0
2024-12-02 19:00:00,0.0,25.8,75.0
2024-12-02 19:15:00,0.0,25.6,77.0
2024-12-02 19:30:00,0.0,24.4,75.0
2024-12-02 19:45:00,0.0,24.5,75.0
2024-12-02 20:00:00,0.0,24.5,74.0
2024-12-02 20:15:00,0.0,24.4,74.0
2024-12-02 20:30:00,0.0,25.9,76.0
2024-12-02 20:45:00,0.0,25.7,77.0
2024-12-02 21:00:00,0.0,25.7,76.0
2024-12-02 21:15:00,0.0,24.0,75.0
2024-12-02 21:30:00,0.0,25.4,77.0
2024-12-02 21:45:00,0.0,23.8,75.0
2024-12-02 22:00:00,0.0,23.8,74.0
2024-12-02 22:15:00,0.0,25.4,75.0
2024-12-02 22:30:00,0.0,23.9,72.0
2024-12-02 22:45:00,0.0,23.9,71.0
2024-12-02 23:00:00,0.0,23.9,71.0
2024-12-02 23:15:00,0.0,23.9,70.0
2024-12-02 23:30:00,0.0,23.9,71.0
2024-12-02 23:45:00,0.0,24.8,71.0
2024-12-03 00:00:00,0.0,25.2,73.0
2024-12-03 00:15:00,0.0,25.0,74.0
2024-12-03 00:30:00,0.0,23.4,73.0
2024-12-03 00:45:00,0.0,24.7,75.0
2024-12-03 01:00:00,0.0,23.2,75.0
2024-12-03 01:15:00,0.0,23.2,76.0
2024-12-03 01:30:00,0.0,23.1,80.0
2024-12-03 01:45:00,0.0,24.6,80.0
2024-12-03 02:00:00,0.0,23.1,79.0
2024-12-03 02:15:00,0.0,24.8,81.0
2024-12-03 02:30:00,0.0,23.6,80.0
2024-12-03 02:45:00,0.0,23.8,79.0
2024-12-03 03:00:00,0.0,23.8,79.0
2024-12-03 03:15:00,0.0,24.2,79.0
2024-12-03 03:30:00,0.0,24.5,78.0
2024-12-03 03:45:00,0.0,26.1,76.0
2024-12-03 04:00:00,0.0,27.5,74.0
2024-12-03 04:30:00,0.0,26.8,70.0
2024-12-03 04:45:00,0.0,27.3,69.0
2024-12-03 05:00:00,0.0,28.8,69.0
2024-12-03 05:15:00,0.0,28.1,65.0
2024-12-03 05:30:00,0.0,27.6,66.0
2024-12-03 05:45:00,0.0,30.7,67.0
2024-12-03 06:00:00,0.0,28.2,64.0
2024-12-03 06:15:00,0.0,29.3,62.0
2024-12-03 06:30:00,0.0,29.5,60.0
2024-12-03 06:45:00,0.0,29.8,59.0
2024-12-03 07:00:00,0.0,31.1,58.0
2024-12-03 07:15:00,0.0,29.3,60.0
2024-12-03 07:30:00,0.0,30.7,61.0
2024-12-03 07:45:00,0.0,29.5,58.0
2024-12-03 08:00:00,0.0,30.0,57.0
2024-12-03 08:15:00,0.0,31.9,56.0
2024-12-03 08:30:00,0.0,31.6,57.0
2024-12-03 08:45:00,0.0,30.5,58.0
2024-12-03 09:00:00,0.0,30.2,56.0
2024-12-03 09:15:00,0.0,29.1,59.0
2024-12-03 09:30:00,0.0,29.2,58.0
2024-12-03 09:45:00,0.0,29.4,59.0
2024-12-03 10:00:00,0.0,29.4,58.0
2024-12-03 10:15:00,0.0,29.6,58.0
2024-12-03 10:30:00,0.0,29.5,57.0
2024-12-03 10:45:00,0.0,29.9,56.0
2024-12-03 11:15:00,0.0,29.4,56.0
2024-12-03 11:30:00,0.0,29.2,56.0
2024-12-03 11:45:00,0.0,29.1,58.0
2024-12-03 12:00:00,0.0,28.9,59.0
2024-12-03 12:15:00,0.0,29.9,61.0
2024-12-03 12:30:00,0.0,30.1,62.0
2024-12-03 12:45:00,0.0,28.2,62.0
2024-12-03 13:00:00,0.0,29.3,64.0
2024-12-03 13:15:00,0.0,28.0,63.0
2024-12-03 13:30:00,0.0,28.0,65.0
2024-12-03 13:45:00,0.0,29.0,64.0
2024-12-03 14:00:00,0.0,29.3,66.0
2024-12-03 14:15:00,0.0,27.3,67.0
2024-12-03 14:30:00,0.0,28.9,70.0
2024-12-03 14:45:00,0.0,27.2,69.0
2024-12-03 15:00:00,0.0,26.9,71.0
2024-12-03 15:15:00,0.0,26.6,73.0
2024-12-03 15:30:00,0.0,26.3,75.0
2024-12-03 15:45:00,0.0,26.1,77.0
2024-12-03 16:00:00,0.0,25.8,78.0
2024-12-03 16:15:00,0.0,25.8,79.0
2024-12-03 16:30:00,0.0,25.8,79.0
2024-12-03 16:45:00,0.0,27.0,80.0
2024-12-03 17:00:00,0.0,25.4,81.0
2024-12-03 17:15:00,0.0,26.7,84.0
2024-12-03 17:30:00,0.0,25.1,83.0
2024-12-03 17:45:00,0.0,25.0,84.0
2024-12-03 18:00:00,0.0,26.3,84.0
2024-12-03 18:15:00,0.0,25.1,84.0
2024-12-03 18:30:00,0.0,24.9,84.0
2024-12-03 18:45:00,0.0,25.0,85.0
2024-12-03 19:00:00,0.0,25.1,85.0
2024-12-03 19:15:00,0.0,25.2,85.0
2024-12-03 19:30:00,0.0,25.1,85.0
2024-12-03 19:45:00,0.0,25.0,85.0
2024-12-03 20:00:00,0.0,25.0,85.0
2024-12-03 20:15:00,0.0,25.0,85.0
2024-12-03 20:30:00,0.0,26.4,89.0
2024-12-03 20:45:00,0.0,24.3,94.0
2024-12-03 21:00:00,0.0,24.4,92.0
2024-12-03 21:15:00,0.0,24.2,93.0
2024-12-03 21:30:00,0.0,24.2,96.0
2024-12-03 21:45:00,0.0,24.2,94.0
2024-12-03 22:00:00,0.0,24.2,93.0
2024-12-03 22:15:00,0.0,26.7,95.0
2024-12-03 22:30:00,0.0,24.0,94.0
2024-12-03 22:45:00,0.0,25.8,94.0
2024-12-03 23:00:00,0.0,24.3,92.0
2024-12-03 23:15:00,0.0,24.3,92.0
2024-12-03 23:30:00,0.0,24.3,92.0
2024-12-03 23:45:00,0.0,24.4,92.0
2024-12-04 00:00:00,0.0,25.7,92.0
2024-12-04 00:15:00,0.0,24.3,90.0
2024-12-04 00:30:00,0.0,24.3,91.0
2024-12-04 00:45:00,0.0,24.3,91.0
2024-12-04 01:00:00,0.0,25.4,93.0
2024-12-04 01:15:00,0.0,25.5,93.0
2024-12-04 01:30:00,0.0,24.2,93.0
2024-12-04 01:45:00,0.0,24.1,93.0
2024-12-04 02:00:00,0.0,24.3,95.0
2024-12-04 02:15:00,0.0,26.1,92.0
2024-12-04 02:30:00,0.0,24.6,89.0
2024-12-04 02:45:00,0.0,27.3,90.0
2024-12-04 03:00:00,0.0,26.5,89.0
2024-12-04 03:15:00,0.0,25.0,86.0
2024-12-04 03:30:00,0.0,25.3,85.0
2024-12-04 03:45:00,0.0,25.7,83.0
2024-12-04 04:00:00,0.0,26.2,80.0
2024-12-04 04:15:00,0.0,28.1,77.0
2024-12-04 04:30:00,0.0,27.8,75.0
2024-12-04 04:45:00,0.0,27.1,73.0
2024-12-04 05:00:00,0.0,27.5,73.0
2024-12-04 05:15:00,0.0,27.2,72.0
2024-12-04 05:30:00,0.0,27.1,72.0
2024-12-04 05:45:00,0.0,29.8,68.0
2024-12-04 06:00:00,0.0,29.1,67.0
2024-12-04 06:15:00,0.0,28.6,67.0
2024-12-04 06:30:00,0.0,28.3,63.0
2024-12-04 06:45:00,0.0,30.4,65.0
2024-12-04 07:00:00,0.0,29.3,65.0
2024-12-04 07:15:00,0.0,29.9,59.0
2024-12-04 07:30:00,0.0,29.0,62.0
2024-12-04 07:45:00,0.0,28.8,59.0
2024-12-04 08:00:00,0.0,29.1,60.0
2024-12-04 08:15:00,0.0,29.1,58.0
2024-12-04 08:30:00,0.0,29.4,58.0
2024-12-04 08:45:00,0.0,31.5,58.0
2024-12-04 09:00:00,0.0,29.8,58.0
2024-12-04 09:15:00,0.0,30.2,55.0
2024-12-04 09:30:00,0.0,30.2,55.0
2024-12-04 09:45:00,0.0,32.0,57.0
2024-12-04 10:00:00,0.0,31.4,55.0
2024-12-04 10:15:00,0.0,31.1,57.0
2024-12-04 10:30:00,0.0,29.7,56.0
2024-12-04 10:45:00,0.0,29.9,55.0
2024-12-04 11:00:00,0.0,31.5,57.0
2024-12-04 11:15:00,0.0,31.5,58.0
2024-12-04 11:30:00,0.0,29.7,56.0
2024-12-04 11:45:00,0.0,29.5,56.0
2024-12-04 12:00:00,0.0,29.2,56.0
2024-12-04 12:15:00,0.0,28.9,58.0
2024-12-04 12:30:00,0.0,28.4,60.0
2024-12-04 12:45:00,0.0,27.8,62.0
2024-12-04 13:00:00,0.0,27.3,64.0
2024-12-04 13:15:00,0.0,28.4,68.0
2024-12-04 13:30:00,0.0,26.3,70.0
2024-12-04 13:45:00,0.0,26.1,72.0
2024-12-04 14:00:00,0.0,25.9,73.0
2024-12-04 14:15:00,0.0,26.7,76.0
2024-12-04 14:30:00,0.0,25.2,76.0
2024-12-04 14:45:00,0.0,25.1,77.0
2024-12-04 15:00:00,0.0,26.6,79.0
2024-12-04 15:15:00,0.0,24.9,78.0
2024-12-04 15:30:00,0.0,24.7,78.0
2024-12-04 15:45:00,0.0,24.8,79.0
2024-12-04 16:00:00,0.0,24.7,80.0
2024-12-04 16:15:00,0.0,24.3,81.0
2024-12-04 16:30:00,0.0,24.4,81.0
2024-12-04 16:45:00,0.0,24.4,81.0
2024-12-04 17:00:00,0.0,24.2,82.0
2024-12-04 17:15:00,0.0,25.2,85.0
2024-12-04 17:30:00,0.0,23.7,85.0
2024-12-04 17:45:00,0.0,23.7,85.0
2024-12-04 18:00:00,0.0,23.6,88.0
2024-12-04 18:15:00,0.0,24.8,90.0
2024-12-04 18:30:00,0.0,22.7,94.0
2024-12-04 18:45:00,0.0,24.4,95.0
2024-12-04 19:00:00,0.0,22.7,94.0
2024-12-04 19:15:00,0.0,22.5,94.0
2024-12-04 19:30:00,0.0,22.7,94.0
2024-12-04 19:45:00,0.0,22.9,94.0
2024-12-04 20:00:00,0.0,23.0,94.0
2024-12-04 20:15:00,0.0,22.5,94.0
2024-12-04 20:30:00,0.0,23.8,94.0
2024-12-04 20:45:00,0.0,22.3,94.0
2024-12-04 21:00:00,0.0,22.1,95.0
2024-12-04 21:15:00,0.0,23.6,95.0
2024-12-04 21:30:00,0.0,23.5,95.0
2024-12-04 21:45:00,0.0,22.1,94.0
2024-12-04 22:00:00,0.0,23.2,95.0
2024-12-04 22:15:00,0.0,23.2,95.0
2024-12-04 22:30:00,0.0,23.9,95.0
2024-12-04 22:45:00,0.0,23.8,95.0
2024-12-04 23:00:00,0.0,22.3,94.0
2024-12-04 23:15:00,0.0,24.0,96.0
2024-12-04 23:30:00,0.0,22.2,94.0
2024-12-04 23:45:00,0.0,22.0,94.0
2024-12-05 00:00:00,0.0,24.4,96.0
2024-12-05 00:15:00,0.0,22.9,96.0
2024-12-05 00:30:00,0.0,21.7,94.0
2024-12-05 00:45:00,0.0,21.8,96.0
2024-12-05 01:00:00,0.0,22.2,94.0
2024-12-05 01:15:00,0.0,22.3,94.0
2024-12-05 01:30:00,0.0,22.4,94.0
2024-12-05 01:45:00,0.0,22.5,94.0
2024-12-05 02:00:00,0.0,22.9,96.0
2024-12-05 02:15:00,0.0,23.6,95.0
2024-12-05 02:30:00,0.0,26.0,85.0
2024-12-05 02:45:00,0.0,25.4,79.0
2024-12-05 03:00:00,0.0,25.9,76.0
2024-12-05 03:15:00,0.0,26.0,76.0
2024-12-05 03:30:00,0.0,26.2,73.0
2024-12-05 03:45:00,0.0,29.3,75.0
2024-12-05 04:00:00,0.0,29.2,70.0
2024-12-05 04:15:00,0.0,27.8,69.0
2024-12-05 04:30:00,0.0,27.5,65.0
2024-12-05 04:45:00,0.0,28.7,61.0
2024-12-05 05:00:00,0.0,29.1,58.0
2024-12-05 05:15:00,0.0,29.0,59.0
2024-12-05 05:30:00,0.0,29.2,58.0
2024-12-05 05:45:00,0.0,29.8,56.0
2024-12-05 06:00:00,0.0,31.3,55.0
2024-12-05 06:15:00,0.0,31.5,57.0
2024-12-05 06:30:00,0.0,32.6,52.0
2024-12-05 06:45:00,0.0,30.6,51.0
2024-12-05 07:00:00,0.0,32.4,53.0
2024-12-05 07:15:00,0.0,33.6,52.0
2024-12-05 07:30:00,0.0,30.1,50.0
2024-12-05 07:45:00,0.0,33.4,49.0
2024-12-05 08:00:00,0.0,33.0,48.0
2024-12-05 08:15:00,0.0,32.1,43.0
2024-12-05 08:30:00,0.0,32.7,41.0
2024-12-05 08:45:00,0.0,31.0,45.0
2024-12-05 09:00:00,0.0,31.6,43.0
2024-12-05 09:15:00,0.0,32.2,41.0
2024-12-05 09:30:00,0.0,31.5,43.0
2024-12-05 09:45:00,0.0,33.5,45.0
2024-12-05 10:00:00,0.0,33.4,43.0
2024-12-05 10:15:00,0.0,33.4,44.0
2024-12-05 10:30:00,0.0,33.0,43.0
2024-12-05 10:45:00,0.0,31.4,43.0
2024-12-05 11:00:00,0.0,31.1,44.0
2024-12-05 11:15:00,0.0,31.0,48.0
2024-12-05 11:30:00,0.0,32.1,46.0
2024-12-05 11:45:00,0.0,30.6,45.0
2024-12-05 12:00:00,0.0,29.4,52.0
2024-12-05 12:15:00,0.0,28.8,54.0
2024-12-05 12:30:00,0.0,28.1,56.0
2024-12-05 12:45:00,0.0,27.5,60.0
2024-12-05 13:00:00,0.0,27.1,62.0
2024-12-05 13:15:00,0.0,27.0,63.0
2024-12-05 13:30:00,0.0,27.6,63.0
2024-12-05 13:45:00,0.0,27.2,65.0
2024-12-05 14:00:00,0.0,27.1,66.0
2024-12-05 14:15:00,0.0,28.6,69.0
2024-12-05 14:30:00,0.0,26.6,70.0
2024-12-05 14:45:00,0.0,28.5,74.0
2024-12-05 15:00:00,0.0,27.8,76.0
2024-12-05 15:15:00,0.0,25.7,78.0
2024-12-05 15:30:00,0.0,25.1,83.0
2024-12-05 15:45:00,0.0,25.1,83.0
2024-12-05 16:00:00,0.0,24.8,85.0
2024-12-05 16:15:00,0.0,24.7,87.0
2024-12-05 16:30:00,0.0,24.6,89.0
2024-12-05 16:45:00,0.0,26.1,89.0
2024-12-05 17:00:00,0.0,24.3,90.0
2024-12-05 17:15:00,0.0,24.3,88.0
2024-12-05 17:30:00,0.0,24.3,89.0
2024-12-05 17:45:00,0.0,24.1,88.0
2024-12-05 18:00:00,0.0,24.4,88.0
2024-12-05 18:15:00,0.0,25.0,84.0
2024-12-05 18:30:00,0.0,24.8,84.0
2024-12-05 18:45:00,0.0,24.2,88.0
2024-12-05 19:00:00,0.0,24.1,90.0
2024-12-05 19:15:00,0.0,24.1,92.0
2024-12-05 19:30:00,0.0,24.1,91.0
2024-12-05 19:45:00,0.0,26.6,95.0
2024-12-05 20:00:00,0.0,25.2,96.0
2024-12-05 20:15:00,0.0,23.6,94.0
2024-12-05 20:30:00,0.0,23.5,94.0
2024-12-05 20:45:00,0.0,23.3,94.0
2024-12-05 21:00:00,0.0,26.0,96.0
2024-12-05 21:15:00,0.0,23.1,94.0
2024-12-05 21:30:00,0.0,22.9,94.0
2024-12-05 21:45:00,0.0,24.1,94.0
2024-12-05 22:00:00,0.0,22.6,94.0
2024-12-05 22:15:00,0.0,24.2,95.0
2024-12-05 22:30:00,0.0,22.3,94.0
2024-12-05 22:45:00,0.0,23.7,95.0
2024-12-05 23:00:00,0.0,24.0,96.0
2024-12-05 23:15:00,0.0,21.9,94.0
2024-12-05 23:30:00,0.0,23.4,94.0
2024-12-05 23:45:00,0.0,22.1,94.0
2024-12-06 00:00:00,0.0,21.9,94.0
2024-12-06 00:15:00,0.0,24.7,96.0
2024-12-06 00:30:00,0.0,24.7,97.0
2024-12-06 00:45:00,0.0,21.6,94.0
2024-12-06 01:00:00,0.0,21.7,94.0
2024-12-06 01:15:00,0.0,21.7,94.0
2024-12-06 01:30:00,0.0,21.7,94.0
2024-12-06 01:45:00,0.0,21.6,94.0
2024-12-06 02:00:00,0.0,21.9,94.0
2024-12-06 02:15:00,0.0,23.7,95.0
2024-12-06 02:30:00,0.0,24.6,96.0
2024-12-06 02:45:00,0.0,25.4,96.0
2024-12-06 03:00:00,0.0,26.3,96.0
2024-12-06 03:15:00,0.0,25.1,91.0
2024-12-06 03:30:00,0.0,27.8,88.0
2024-12-06 03:45:00,0.0,26.5,81.0
2024-12-06 04:00:00,0.0,26.7,79.0
2024-12-06 04:15:00,0.0,28.6,79.0
2024-12-06 04:30:00,0.0,27.5,73.0
2024-12-06 04:45:00,0.0,28.1,72.0
2024-12-06 05:00:00,0.0,28.8,67.0
2024-12-06 05:15:00,0.0,31.1,69.0
2024-12-06 05:30:00,0.0,28.3,70.0
2024-12-06 05:45:00,0.0,29.0,64.0
2024-12-06 06:00:00,0.0,29.5,62.0
2024-12-06 06:15:00,0.0,29.8,60.0
2024-12-06 06:30:00,0.0,32.3,57.0
2024-12-06 06:45:00,0.0,30.2,56.0
2024-12-06 07:00:00,0.0,33.8,53.0
2024-12-06 07:15:00,0.0,31.8,51.0
2024-12-06 07:30:00,0.0,33.3,50.0
2024-12-06 07:45:00,0.0,33.5,48.0
2024-12-06 08:00:00,0.0,31.3,45.0
2024-12-06 08:15:00,0.0,31.6,44.0
2024-12-06 08:30:00,0.0,35.2,45.0
2024-12-06 08:45:00,0.0,33.0,42.0
2024-12-06 09:00:00,0.0,35.5,40.0
2024-12-06 09:15:00,0.0,32.6,43.0
2024-12-06 09:30:00,0.0,33.0,41.0
2024-12-06 09:45:00,0.0,32.3,43.0
2024-12-06 10:00:00,0.0,33.1,39.0
2024-12-06 10:15:00,0.0,32.3,42.0
2024-12-06 10:30:00,0.0,33.2,44.0
2024-12-06 10:45:00,0.0,31.5,45.0
2024-12-06 11:00:00,0.0,31.5,45.0
2024-12-06 11:15:00,0.0,32.9,47.0
2024-12-06 11:30:00,0.0,30.7,47.0
2024-12-06 11:45:00,0.0,30.3,50.0
2024-12-06 12:00:00,0.0,30.1,51.0
2024-12-06 12:15:00,0.0,31.5,53.0
2024-12-06 12:30:00,0.0,29.6,54.0
2024-12-06 12:45:00,0.0,31.1,54.0
2024-12-06 13:00:00,0.0,29.3,54.0
2024-12-06 13:15:00,0.0,28.8,57.0
2024-12-06 13:30:00,0.0,28.7,60.0
2024-12-06 13:45:00,0.0,28.4,61.0
2024-12-06 14:00:00,0.0,28.2,62.0
2024-12-06 14:15:00,0.0,28.2,63.0
2024-12-06 14:30:00,0.0,27.7,65.0
2024-12-06 14:45:00,0.0,27.7,66.0
2024-12-06 15:00:00,0.0,27.4,67.0
2024-12-06 15:15:00,0.0,27.2,68.0
2024-12-06 15:30:00,0.0,27.1,69.0
2024-12-06 15:45:00,0.0,27.1,68.0
2024-12-06 16:00:00,0.0,30.0,68.0
2024-12-06 16:15:00,0.0,26.8,73.0
2024-12-06 16:30:00,0.0,26.5,71.0
2024-12-06 16:45:00,0.0,26.3,72.0
2024-12-06 17:00:00,0.0,28.9,74.0
2024-12-06 17:15:00,0.0,25.7,74.0
2024-12-06 17:30:00,0.0,24.9,79.0
2024-12-06 17:45:00,0.0,24.6,82.0
2024-12-06 18:15:00,0.0,24.4,83.0
2024-12-06 18:30:00,0.0,24.2,84.0
2024-12-06 18:45:00,0.0,25.6,86.0
2024-12-06 19:00:00,0.0,23.8,88.0
2024-12-06 19:15:00,0.0,23.6,89.0
2024-12-06 19:30:00,0.0,23.5,90.0
2024-12-06 19:45:00,0.0,24.9,92.0
2024-12-06 20:00:00,0.0,24.5,90.0
2024-12-06 20:15:00,0.0,23.1,91.0
