DATETIME,RAIN_DAILY(mm),TEMP(C),RH(%)
2024-12-03 01:30:00,0.0,22.4,85
2024-12-03 01:45:00,0.0,22.3,86
2024-12-03 02:00:00,0.0,22.3,86
2024-12-03 02:15:00,0.0,22.4,86
2024-12-03 02:30:00,0.0,22.7,85
2024-12-03 02:45:00,0.0,22.9,86
2024-12-03 03:00:00,0.0,22.9,85
2024-12-03 03:15:00,0.0,23.1,85
2024-12-03 03:30:00,0.0,23.3,85
2024-12-03 03:45:00,0.0,23.7,82
2024-12-03 04:00:00,0.0,24.2,81
2024-12-03 04:15:00,0.0,25.0,77
2024-12-03 04:30:00,0.0,25.7,75
2024-12-03 04:45:00,0.0,26.5,72
2024-12-03 05:00:00,0.0,25.5,76
2024-12-03 05:15:00,0.0,25.9,76
2024-12-03 05:30:00,0.0,26.1,74
2024-12-03 05:45:00,0.0,25.8,77
2024-12-03 06:00:00,0.0,26.1,73
2024-12-03 06:15:00,0.0,26.9,70
2024-12-03 06:30:00,0.0,28.4,65
2024-12-03 06:45:00,0.0,27.6,68
2024-12-03 07:00:00,0.0,28.1,64
2024-12-03 07:15:00,0.0,28.9,60
2024-12-03 07:30:00,0.0,28.5,60
2024-12-03 07:45:00,0.0,29.0,59
2024-12-03 08:00:00,0.0,29.2,58
2024-12-03 08:15:00,0.0,28.7,60
2024-12-03 08:30:00,0.0,28.5,59
2024-12-03 08:45:00,0.0,28.8,59
2024-12-03 09:00:00,0.0,28.4,62
2024-12-03 09:15:00,0.0,28.8,63
2024-12-03 09:30:00,0.0,28.5,61
2024-12-03 09:45:00,0.0,28.2,61
2024-12-03 10:00:00,0.0,28.1,66
2024-12-03 10:15:00,0.0,27.3,71
2024-12-03 10:30:00,0.0,27.0,73
2024-12-03 10:45:00,0.0,26.4,78
2024-12-03 11:00:00,0.0,26.2,82
2024-12-03 11:15:00,0.0,26.0,83
2024-12-03 11:30:00,0.0,25.8,85
2024-12-03 11:45:00,0.0,25.5,87
2024-12-03 12:00:00,0.0,25.0,87
2024-12-03 12:15:00,0.0,24.6,88
2024-12-03 12:30:00,0.0,24.0,89
2024-12-03 12:45:00,0.0,23.4,92
2024-12-03 13:00:00,0.0,23.2,91
2024-12-03 13:15:00,0.0,22.8,93
2024-12-03 13:30:00,0.0,22.7,93
2024-12-03 13:45:00,0.0,23.0,91
2024-12-03 14:00:00,0.0,23.1,91
2024-12-03 14:15:00,0.0,22.6,94
2024-12-03 14:30:00,0.0,22.6,94
2024-12-03 14:45:00,0.0,22.9,92
2024-12-03 15:00:00,0.0,23.2,90
2024-12-03 15:15:00,0.0,23.6,86
2024-12-03 15:30:00,0.0,24.6,81
2024-12-03 15:45:00,0.0,24.3,83
2024-12-03 16:00:00,0.0,23.6,87
2024-12-03 16:15:00,0.0,23.7,87
2024-12-03 16:30:00,0.0,23.8,87
2024-12-03 16:45:00,0.0,23.7,88
2024-12-03 17:00:00,0.0,23.9,87
2024-12-03 17:15:00,0.0,23.8,87
2024-12-03 17:30:00,0.0,24.0,85
2024-12-03 17:45:00,0.0,24.0,85
2024-12-03 18:00:00,0.0,24.1,84
2024-12-03 18:15:00,0.0,24.1,84
2024-12-03 18:30:00,0.0,23.9,86
2024-12-03 18:45:00,0.0,24.1,83
2024-12-03 19:00:00,0.0,24.2,82
2024-12-03 19:15:00,0.0,23.4,88
2024-12-03 19:30:00,0.0,23.4,88
2024-12-03 19:45:00,0.0,23.5,87
2024-12-03 20:00:00,0.0,23.9,84
2024-12-03 20:15:00,0.0,23.9,84
2024-12-03 20:30:00,0.0,23.9,83
2024-12-03 20:45:00,0.0,23.7,86
2024-12-03 21:00:00,0.0,24.0,83
2024-12-03 21:15:00,0.0,24.3,82
2024-12-03 21:30:00,0.0,24.0,83
2024-12-03 21:45:00,0.0,24.0,83
2024-12-03 22:00:00,0.0,23.5,86
2024-12-03 22:15:00,0.0,23.6,86
2024-12-03 22:30:00,0.0,23.4,88
2024-12-03 22:45:00,0.0,23.1,90
2024-12-03 23:00:00,0.0,23.1,90
2024-12-03 23:15:00,0.0,23.2,89
2024-12-03 23:30:00,0.0,23.2,90
2024-12-03 23:45:00,0.0,23.2,90
2024-12-04 00:00:00,0.0,23.6,87
2024-12-04 00:15:00,0.0,23.4,88
2024-12-04 00:30:00,0.0,23.2,90
2024-12-04 00:45:00,0.0,23.3,89
2024-12-04 01:00:00,0.0,23.3,89
2024-12-04 01:15:00,0.0,23.3,89
2024-12-04 01:30:00,0.0,23.2,89
2024-12-04 01:45:00,0.0,23.4,88
2024-12-04 02:00:00,0.0,23.4,87
2024-12-04 02:15:00,0.0,23.6,87
2024-12-04 02:30:00,0.0,23.9,85
2024-12-04 02:45:00,0.0,24.3,82
2024-12-04 03:00:00,0.0,24.8,82
2024-12-04 03:15:00,0.0,25.1,81
2024-12-04 03:30:00,0.0,25.1,79
2024-12-04 03:45:00,0.0,26.4,74
2024-12-04 04:00:00,0.0,27.0,74
2024-12-04 04:15:00,0.0,26.9,72
2024-12-04 04:30:00,0.0,27.4,71
2024-12-04 04:45:00,0.0,28.3,65
2024-12-04 05:00:00,0.0,27.3,70
2024-12-04 05:15:00,0.0,28.3,63
2024-12-04 05:30:00,0.0,28.8,61
2024-12-04 05:45:00,0.0,28.4,64
2024-12-04 06:00:00,0.0,28.8,62
2024-12-04 06:15:00,0.0,29.2,62
2024-12-04 06:30:00,0.0,28.5,65
2024-12-04 06:45:00,0.0,29.0,62
2024-12-04 07:00:00,0.0,28.7,61
2024-12-04 07:15:00,0.0,29.1,60
2024-12-04 07:30:00,0.0,28.5,62
2024-12-04 07:45:00,0.0,28.9,61
2024-12-04 08:00:00,0.0,28.6,62
2024-12-04 08:15:00,0.0,28.9,61
2024-12-04 08:30:00,0.0,28.6,61
2024-12-04 08:45:00,0.0,29.3,59
2024-12-04 09:00:00,0.0,28.6,65
2024-12-04 09:15:00,0.0,28.3,64
2024-12-04 09:30:00,0.0,27.9,65
2024-12-04 09:45:00,0.0,27.8,66
2024-12-04 10:00:00,0.0,28.6,61
2024-12-04 10:15:00,0.0,28.2,65
2024-12-04 10:30:00,0.0,28.1,65
2024-12-04 10:45:00,0.0,28.6,63
2024-12-04 11:00:00,0.0,28.1,63
2024-12-04 11:15:00,0.0,27.7,66
2024-12-04 11:30:00,0.0,27.6,65
2024-12-04 11:45:00,0.0,27.1,72
2024-12-04 12:00:00,0.0,26.4,74
2024-12-04 12:15:00,0.0,25.4,79
2024-12-04 12:30:00,0.0,24.8,82
2024-12-04 12:45:00,0.0,24.2,85
2024-12-04 13:00:00,0.0,23.9,86
2024-12-04 13:15:00,0.0,23.5,89
2024-12-04 13:30:00,0.0,23.2,91
2024-12-04 13:45:00,0.0,23.1,90
2024-12-04 14:00:00,0.0,22.8,92
2024-12-04 14:15:00,0.0,22.6,93
2024-12-04 14:30:00,0.0,22.5,94
2024-12-04 14:45:00,0.0,22.2,95
2024-12-04 15:00:00,0.0,21.8,98
2024-12-04 15:15:00,0.0,21.8,97
2024-12-04 15:30:00,0.0,21.7,98
2024-12-04 15:45:00,0.0,21.5,99
2024-12-04 16:00:00,0.0,21.5,99
2024-12-04 16:15:00,0.0,21.5,99
2024-12-04 16:30:00,0.0,21.3,99
2024-12-04 16:45:00,0.0,21.2,100
2024-12-04 17:00:00,0.0,21.1,100
2024-12-04 17:15:00,0.0,21.0,100
2024-12-04 17:30:00,0.0,20.8,100
2024-12-04 17:45:00,0.0,20.9,100
2024-12-04 18:00:00,0.0,20.6,100
2024-12-04 18:15:00,0.0,20.5,100
2024-12-04 18:30:00,0.0,20.5,100
2024-12-04 18:45:00,0.0,20.3,100
2024-12-04 19:00:00,0.0,20.5,100
2024-12-04 19:15:00,0.0,20.3,100
2024-12-04 19:30:00,0.0,20.5,100
2024-12-04 19:45:00,0.0,20.3,100
2024-12-04 20:00:00,0.0,20.2,100
2024-12-04 20:15:00,0.0,20.2,100
2024-12-04 20:30:00,0.0,20.2,100
2024-12-04 20:45:00,0.0,20.1,100
2024-12-04 21:00:00,0.0,20.0,100
2024-12-04 21:15:00,0.0,19.9,100
2024-12-04 21:30:00,0.0,20.0,100
2024-12-04 21:45:00,0.0,20.0,100
2024-12-04 22:00:00,0.0,19.8,100
2024-12-04 22:15:00,0.0,19.8,100
2024-12-04 22:30:00,0.0,19.7,100
2024-12-04 22:45:00,0.0,19.8,100
2024-12-04 23:00:00,0.0,19.8,100
2024-12-04 23:15:00,0.0,19.6,100
2024-12-04 23:30:00,0.0,19.6,100
2024-12-04 23:45:00,0.0,19.6,100
2024-12-05 00:00:00,0.0,19.7,100
2024-12-05 00:15:00,0.0,19.5,100
2024-12-05 00:30:00,0.0,20.0,100
2024-12-05 00:45:00,0.0,19.9,100
2024-12-05 01:00:00,0.0,19.7,100
2024-12-05 01:15:00,0.0,19.6,100
2024-12-05 01:30:00,0.0,19.5,100
2024-12-05 01:45:00,0.0,19.6,100
2024-12-05 02:00:00,0.0,19.7,100
2024-12-05 02:15:00,0.0,20.0,100
2024-12-05 02:30:00,0.0,20.6,100
2024-12-05 02:45:00,0.0,22.2,99
2024-12-05 03:00:00,0.0,23.1,92
2024-12-05 03:15:00,0.0,23.5,91
2024-12-05 03:30:00,0.0,24.6,87
2024-12-05 03:45:00,0.0,25.7,84
2024-12-05 04:00:00,0.0,26.8,71
2024-12-05 04:15:00,0.0,27.2,72
2024-12-05 04:30:00,0.0,28.2,61
2024-12-05 04:45:00,0.0,27.8,62
2024-12-05 05:00:00,0.0,28.1,60
2024-12-05 05:15:00,0.0,27.8,60
2024-12-05 05:30:00,0.0,29.0,58
2024-12-05 05:45:00,0.0,28.6,58
2024-12-05 06:00:00,0.0,28.7,57
2024-12-05 06:15:00,0.0,29.4,55
2024-12-05 06:30:00,0.0,29.4,56
2024-12-05 06:45:00,0.0,30.1,55
2024-12-05 07:00:00,0.0,30.0,52
2024-12-05 07:15:00,0.0,30.3,52
2024-12-05 07:30:00,0.0,30.4,51
2024-12-05 07:45:00,0.0,30.6,47
2024-12-05 08:00:00,0.0,31.3,45
2024-12-05 08:15:00,0.0,30.9,45
2024-12-05 08:30:00,0.0,30.5,49
2024-12-05 08:45:00,0.0,31.3,47
2024-12-05 09:00:00,0.0,31.3,47
2024-12-05 09:15:00,0.0,30.0,52
2024-12-05 09:30:00,0.0,30.1,55
2024-12-05 09:45:00,0.0,30.7,50
2024-12-05 10:00:00,0.0,30.2,55
2024-12-05 10:15:00,0.0,29.9,55
2024-12-05 10:30:00,0.0,29.5,57
2024-12-05 10:45:00,0.0,29.0,59
2024-12-05 11:00:00,0.0,29.3,58
2024-12-05 11:15:00,0.0,28.9,60
2024-12-05 11:30:00,0.0,28.6,61
2024-12-05 11:45:00,0.0,28.2,65
2024-12-05 12:00:00,0.0,27.8,66
2024-12-05 12:15:00,0.0,27.3,69
2024-12-05 12:30:00,0.0,26.7,73
2024-12-05 12:45:00,0.0,26.0,77
2024-12-05 13:00:00,0.0,25.1,82
2024-12-05 13:15:00,0.0,24.5,85
2024-12-05 13:30:00,0.0,23.7,90
2024-12-05 13:45:00,0.0,23.4,92
2024-12-05 14:00:00,0.0,23.1,95
2024-12-05 14:15:00,0.0,22.6,98
2024-12-05 14:30:00,0.0,22.6,97
2024-12-05 14:45:00,0.0,22.4,99
2024-12-05 15:00:00,0.0,22.2,100
2024-12-05 15:15:00,0.0,22.1,100
2024-12-05 15:30:00,0.0,21.9,100
2024-12-05 15:45:00,0.0,21.8,100
2024-12-05 16:00:00,0.0,21.6,100
2024-12-05 16:15:00,0.0,21.5,100
2024-12-05 16:30:00,0.0,21.4,100
2024-12-05 16:45:00,0.0,21.5,100
2024-12-05 17:00:00,0.0,21.1,100
2024-12-05 17:15:00,0.0,21.1,100
2024-12-05 17:30:00,0.0,20.9,100
2024-12-05 17:45:00,0.0,20.9,100
2024-12-05 18:00:00,0.0,21.0,100
2024-12-05 18:15:00,0.0,21.1,100
2024-12-05 18:30:00,0.0,21.0,100
2024-12-05 18:45:00,0.0,20.9,100
2024-12-05 19:00:00,0.0,20.7,100
2024-12-05 19:15:00,0.0,20.5,100
2024-12-05 19:30:00,0.0,20.4,100
2024-12-05 19:45:00,0.0,20.3,100
2024-12-05 20:00:00,0.0,20.4,100
2024-12-05 20:15:00,0.0,20.3,100
2024-12-05 20:30:00,0.0,20.2,100
2024-12-05 20:45:00,0.0,20.1,100
2024-12-05 21:00:00,0.0,20.1,100
2024-12-05 21:15:00,0.0,19.9,100
2024-12-05 21:30:00,0.0,19.9,100
2024-12-05 21:45:00,0.0,19.8,100
2024-12-05 22:00:00,0.0,19.9,100
2024-12-05 22:15:00,0.0,19.8,100
2024-12-05 22:30:00,0.0,20.2,100
2024-12-05 22:45:00,0.0,20.3,100
2024-12-05 23:00:00,0.0,20.1,100
2024-12-05 23:15:00,0.0,20.0,100
2024-12-05 23:30:00,0.0,20.1,100
2024-12-05 23:45:00,0.0,19.9,100
2024-12-06 00:00:00,0.0,20.2,100
2024-12-06 00:15:00,0.0,20.0,100
2024-12-06 00:30:00,0.0,20.0,100
2024-12-06 00:45:00,0.0,20.3,100
2024-12-06 01:00:00,0.0,20.4,100
2024-12-06 01:30:00,0.0,20.3,100
2024-12-06 01:45:00,0.0,20.2,100
2024-12-06 02:00:00,0.0,20.3,100
2024-12-06 02:15:00,0.0,20.5,100
2024-12-06 02:30:00,0.0,20.8,100
2024-12-06 02:45:00,0.0,21.7,100
2024-12-06 03:00:00,0.0,22.6,100
2024-12-06 03:15:00,0.0,23.5,96
2024-12-06 03:30:00,0.0,23.7,96
2024-12-06 03:45:00,0.0,24.9,88
2024-12-06 04:00:00,0.0,25.3,85
2024-12-06 04:15:00,0.0,26.3,77
2024-12-06 04:30:00,0.0,27.0,75
2024-12-06 04:45:00,0.0,26.6,77
2024-12-06 05:00:00,0.0,28.0,69
2024-12-06 05:15:00,0.0,28.0,69
2024-12-06 05:30:00,0.0,28.5,69
2024-12-06 05:45:00,0.0,29.1,62
2024-12-06 06:00:00,0.0,29.5,60
2024-12-06 06:15:00,0.0,29.6,56
2024-12-06 06:30:00,0.0,29.4,58
2024-12-06 06:45:00,0.0,31.2,53
2024-12-06 07:00:00,0.0,30.5,52
2024-12-06 07:15:00,0.0,30.3,48
2024-12-06 07:30:00,0.0,29.7,51
2024-12-06 07:45:00,0.0,30.3,47
2024-12-06 08:00:00,0.0,30.6,48
2024-12-06 08:15:00,0.0,29.5,56
2024-12-06 08:30:00,0.0,28.4,64
2024-12-06 08:45:00,0.0,28.7,67
2024-12-06 09:00:00,0.0,29.7,54
2024-12-06 09:15:00,0.0,28.7,62
2024-12-06 09:30:00,0.0,28.5,65
2024-12-06 09:45:00,0.0,27.7,70
2024-12-06 10:00:00,0.0,27.9,73
2024-12-06 10:15:00,0.0,27.5,71
2024-12-06 10:30:00,0.0,27.0,73
2024-12-06 10:45:00,0.0,28.0,71
2024-12-06 11:00:00,0.0,27.4,67
2024-12-06 11:15:00,0.0,27.6,64
2024-12-06 11:30:00,0.0,26.7,75
2024-12-06 11:45:00,0.0,26.1,78
2024-12-06 12:00:00,0.0,25.9,81
2024-12-06 12:15:00,0.0,25.5,82
2024-12-06 12:30:00,0.0,24.5,88
2024-12-06 12:45:00,0.0,24.1,92
2024-12-06 13:00:00,0.0,23.6,95
2024-12-06 13:15:00,0.0,23.2,97
2024-12-06 13:30:00,0.0,23.1,94
2024-12-06 13:45:00,0.0,23.1,93
2024-12-06 14:00:00,0.0,22.7,95
2024-12-06 14:15:00,0.0,22.9,93
2024-12-06 14:30:00,0.0,22.6,94
2024-12-06 14:45:00,0.0,22.6,93
2024-12-06 15:00:00,0.0,22.1,96
2024-12-06 15:15:00,0.0,22.2,94
2024-12-06 15:30:00,0.0,22.0,96
2024-12-06 15:45:00,0.0,21.6,98
2024-12-06 16:00:00,0.0,21.7,98
2024-12-06 16:15:00,0.0,21.6,98
2024-12-06 16:30:00,0.0,21.7,98
2024-12-06 16:45:00,0.0,21.3,100
2024-12-06 17:00:00,0.0,21.3,100
2024-12-06 17:15:00,0.0,21.2,100
2024-12-06 17:30:00,0.0,21.1,100
2024-12-06 17:45:00,0.0,21.2,100
2024-12-06 18:00:00,0.0,20.8,100
2024-12-06 18:15:00,0.0,20.7,100
2024-12-06 18:30:00,0.0,20.5,100
2024-12-06 18:45:00,0.0,20.4,100
2024-12-06 19:00:00,0.0,20.3,100
2024-12-06 19:15:00,0.0,20.2,100
2024-12-06 19:30:00,0.0,20.0,100
2024-12-06 19:45:00,0.0,20.1,100
2024-12-06 20:00:00,0.0,20.0,100
2024-12-06 20:15:00,0.0,19.9,100
2024-12-06 20:30:00,0.0,19.7,100
2024-12-06 20:45:00,0.0,19.7,100
2024-12-06 21:00:00,0.0,19.7,100
2024-12-06 21:15:00,0.0,19.6,100
2024-12-06 21:30:00,0.0,19.4,100
2024-12-06 21:45:00,0.0,19.4,100
2024-12-06 22:00:00,0.0,19.5,100
2024-12-06 22:15:00,0.0,19.3,100
2024-12-06 22:30:00,0.0,19.4,100
2024-12-06 22:45:00,0.0,19.3,100
2024-12-06 23:00:00,0.0,19.3,100
2024-12-06 23:15:00,0.0,19.1,100
2024-12-06 23:30:00,0.0,19.1,100
2024-12-06 23:45:00,0.0,19.0,100
2024-12-07 00:00:00,0.0,18.7,100
2024-12-07 00:15:00,0.0,18.9,100
2024-12-07 00:30:00,0.0,18.7,100
2024-12-07 00:45:00,0.0,18.6,100
2024-12-07 01:00:00,0.0,18.7,100
2024-12-07 01:30:00,0.0,18.5,100
2024-12-07 01:45:00,0.0,18.7,100
2024-12-07 02:00:00,0.0,18.6,100
2024-12-07 02:15:00,0.0,19.0,100
2024-12-07 02:30:00,0.0,20.6,100
2024-12-07 02:45:00,0.0,22.1,96
2024-12-07 03:00:00,0.0,23.0,96
2024-12-07 03:15:00,0.0,23.9,85
2024-12-07 03:30:00,0.0,24.1,81
2024-12-07 03:45:00,0.0,24.5,77
2024-12-07 04:00:00,0.0,25.7,73
2024-12-07 04:15:00,0.0,26.2,73
2024-12-07 04:30:00,0.0,26.3,70
2024-12-07 04:45:00,0.0,27.3,66
2024-12-07 05:00:00,0.0,26.7,71
2024-12-07 05:15:00,0.0,26.4,74
2024-12-07 05:30:00,0.0,27.5,68
2024-12-07 05:45:00,0.0,28.6,61
2024-12-07 06:00:00,0.0,29.5,54
2024-12-07 06:15:00,0.0,29.1,51
2024-12-07 06:30:00,0.0,28.4,56
2024-12-07 06:45:00,0.0,29.6,48
2024-12-07 07:00:00,0.0,28.5,51
2024-12-07 07:15:00,0.0,29.7,47
2024-12-07 07:30:00,0.0,30.2,42
2024-12-07 07:45:00,0.0,28.5,49
2024-12-07 08:00:00,0.0,29.9,40
2024-12-07 08:15:00,0.0,29.9,52
2024-12-07 08:30:00,0.0,29.7,52
2024-12-07 08:45:00,0.0,29.5,50
2024-12-07 09:00:00,0.0,29.6,48
