DATETIME,RAIN_DAILY(mm),TEMP(C),RH(%)
2024-12-02 07:45:00,0.0,30.3,52
2024-12-02 08:00:00,0.0,30.2,53
2024-12-02 08:15:00,0.0,30.3,52
2024-12-02 08:45:00,0.0,31.2,52
2024-12-02 09:00:00,0.0,31.7,50
2024-12-02 09:15:00,0.0,30.5,53
2024-12-02 09:30:00,0.0,30.4,53
2024-12-02 09:45:00,0.0,31.2,51
2024-12-02 10:00:00,0.0,30.0,54
2024-12-02 10:15:00,0.0,29.9,55
2024-12-02 10:30:00,0.0,30.2,54
2024-12-02 10:45:00,0.0,30.2,54
2024-12-02 11:00:00,0.0,29.4,58
2024-12-02 11:15:00,0.0,29.5,57
2024-12-02 11:30:00,0.0,29.3,57
2024-12-02 12:00:00,0.0,28.9,58
2024-12-02 12:15:00,0.0,28.6,60
2024-12-02 12:30:00,0.0,28.5,59
2024-12-02 12:45:00,0.0,28.3,61
2024-12-02 13:00:00,0.0,28.1,61
2024-12-02 13:15:00,0.0,28.0,61
2024-12-02 13:30:00,0.0,27.9,62
2024-12-02 13:45:00,0.0,27.8,62
2024-12-02 14:00:00,0.0,27.7,61
2024-12-02 14:15:00,0.0,27.6,61
2024-12-02 14:30:00,0.0,27.5,62
2024-12-02 14:45:00,0.0,27.3,63
2024-12-02 15:00:00,0.0,27.1,64
2024-12-02 15:15:00,0.0,26.9,65
2024-12-02 15:30:00,0.0,26.6,66
2024-12-02 15:45:00,0.0,26.3,67
2024-12-02 16:00:00,0.0,26.1,68
2024-12-02 16:15:00,0.0,25.8,69
2024-12-02 16:30:00,0.0,25.5,70
2024-12-02 16:45:00,0.0,25.2,72
2024-12-02 17:00:00,0.0,25.0,73
2024-12-02 17:15:00,0.0,24.9,74
2024-12-02 17:30:00,0.0,24.8,74
2024-12-02 17:45:00,0.0,24.9,74
2024-12-02 18:00:00,0.0,25.1,74
2024-12-02 18:15:00,0.0,25.0,74
2024-12-02 18:30:00,0.0,25.0,74
2024-12-02 18:45:00,0.0,25.1,73
2024-12-02 19:00:00,0.0,25.0,72
2024-12-02 19:15:00,0.0,25.0,72
2024-12-02 19:30:00,0.0,24.9,72
2024-12-02 19:45:00,0.0,24.9,72
2024-12-02 20:00:00,0.0,24.9,72
2024-12-02 20:15:00,0.0,24.9,72
2024-12-02 20:30:00,0.0,24.8,71
2024-12-02 20:45:00,0.0,24.8,71
2024-12-02 21:00:00,0.0,24.8,70
2024-12-02 21:15:00,0.0,24.8,69
2024-12-02 21:30:00,0.0,24.8,69
2024-12-02 21:45:00,0.0,24.7,69
2024-12-02 22:00:00,0.0,24.7,70
2024-12-02 22:15:00,0.0,24.7,70
2024-12-02 22:30:00,0.0,24.5,70
2024-12-02 22:45:00,0.0,24.4,71
2024-12-02 23:00:00,0.0,24.4,71
2024-12-02 23:15:00,0.0,24.5,72
2024-12-02 23:30:00,0.0,24.5,72
2024-12-03 00:00:00,0.0,24.5,73
2024-12-03 00:15:00,0.0,24.5,73
2024-12-03 00:30:00,0.0,24.2,74
2024-12-03 00:45:00,0.0,24.2,75
2024-12-03 01:00:00,0.0,24.2,75
2024-12-03 01:15:00,0.0,24.2,76
2024-12-03 01:30:00,0.0,24.0,77
2024-12-03 01:45:00,0.0,24.0,77
2024-12-03 02:00:00,0.0,24.1,78
2024-12-03 02:15:00,0.0,24.2,79
2024-12-03 02:30:00,0.0,24.3,79
2024-12-03 02:45:00,0.0,24.6,79
2024-12-03 03:00:00,0.0,24.8,78
2024-12-03 03:15:00,0.0,25.0,78
2024-12-03 03:30:00,0.0,25.0,79
2024-12-03 03:45:00,0.0,25.3,78
2024-12-03 04:00:00,0.0,25.7,75
2024-12-03 04:15:00,0.0,26.2,74
2024-12-03 04:30:00,0.0,26.7,73
2024-12-03 04:45:00,0.0,26.9,73
2024-12-03 05:00:00,0.0,27.1,72
2024-12-03 05:15:00,0.0,27.1,72
2024-12-03 05:30:00,0.0,27.0,73
2024-12-03 05:45:00,0.0,26.8,74
2024-12-03 06:00:00,0.0,27.9,72
2024-12-03 06:30:00,0.0,29.2,68
2024-12-03 06:45:00,0.0,29.9,66
2024-12-03 07:00:00,0.0,30.6,62
2024-12-03 07:15:00,0.0,30.3,64
2024-12-03 07:30:00,0.0,30.3,61
2024-12-03 07:45:00,0.0,30.6,62
2024-12-03 08:00:00,0.0,30.6,61
2024-12-03 08:15:00,0.0,30.7,61
2024-12-03 08:30:00,0.0,30.2,61
2024-12-03 08:45:00,0.0,30.2,62
2024-12-03 09:00:00,0.0,30.6,60
2024-12-03 09:15:00,0.0,31.8,59
2024-12-03 09:30:00,0.0,31.0,59
2024-12-03 09:45:00,0.0,30.4,61
2024-12-03 10:00:00,0.0,30.5,61
2024-12-03 10:15:00,0.0,30.3,62
2024-12-03 10:30:00,0.0,30.1,63
2024-12-03 11:00:00,0.0,29.9,63
2024-12-03 11:15:00,0.0,29.8,64
2024-12-03 11:30:00,0.0,29.6,65
2024-12-03 11:45:00,0.0,29.4,66
2024-12-03 12:00:00,0.0,29.1,67
2024-12-03 12:15:00,0.0,28.6,68
2024-12-03 12:30:00,0.0,28.2,69
2024-12-03 12:45:00,0.0,27.9,70
2024-12-03 13:00:00,0.0,27.7,71
2024-12-03 13:15:00,0.0,27.7,71
2024-12-03 13:30:00,0.0,27.6,71
2024-12-03 13:45:00,0.0,27.6,72
2024-12-03 14:00:00,0.0,27.4,72
2024-12-03 14:15:00,0.0,27.3,73
2024-12-03 14:30:00,0.0,27.2,73
2024-12-03 14:45:00,0.0,27.0,74
2024-12-03 15:00:00,0.0,26.7,75
2024-12-03 15:15:00,0.0,26.4,76
2024-12-03 15:30:00,0.0,26.3,77
2024-12-03 15:45:00,0.0,26.1,78
2024-12-03 16:00:00,0.0,26.0,79
2024-12-03 16:15:00,0.0,26.0,79
2024-12-03 16:30:00,0.0,26.0,80
2024-12-03 16:45:00,0.0,25.9,80
2024-12-03 17:00:00,0.0,25.9,80
2024-12-03 17:15:00,0.0,25.8,81
2024-12-03 17:30:00,0.0,25.7,82
2024-12-03 17:45:00,0.0,25.7,82
2024-12-03 18:00:00,0.0,25.6,83
2024-12-03 18:15:00,0.0,25.4,83
2024-12-03 18:30:00,0.0,25.3,84
2024-12-03 18:45:00,0.0,25.3,84
2024-12-03 19:00:00,0.0,25.4,84
2024-12-03 19:15:00,0.0,25.4,84
2024-12-03 19:30:00,0.0,25.4,84
2024-12-03 19:45:00,0.0,25.5,84
2024-12-03 20:00:00,0.0,25.5,83
2024-12-03 20:15:00,0.0,25.4,84
2024-12-03 20:30:00,0.0,25.3,84
2024-12-03 20:45:00,0.0,25.2,85
2024-12-03 21:00:00,0.0,25.2,85
2024-12-03 21:15:00,0.0,25.1,86
2024-12-03 21:30:00,0.0,25.0,86
2024-12-03 21:45:00,0.0,25.0,86
2024-12-03 22:00:00,0.0,25.0,86
2024-12-03 22:15:00,0.0,25.0,86
2024-12-03 22:30:00,0.0,24.9,86
2024-12-03 22:45:00,0.0,24.9,86
2024-12-03 23:00:00,0.0,24.9,86
2024-12-03 23:15:00,0.0,24.9,86
2024-12-03 23:30:00,0.0,24.9,87
2024-12-04 00:00:00,0.0,24.7,87
2024-12-04 00:15:00,0.0,24.7,87
2024-12-04 00:30:00,0.0,24.6,87
2024-12-04 00:45:00,0.0,24.7,87
2024-12-04 01:00:00,0.0,24.7,87
2024-12-04 01:15:00,0.0,24.6,87
2024-12-04 01:30:00,0.0,24.5,87
2024-12-04 02:00:00,0.0,24.7,87
2024-12-04 02:15:00,0.0,24.9,87
2024-12-04 02:30:00,0.0,25.1,86
2024-12-04 02:45:00,0.0,25.4,85
2024-12-04 03:00:00,0.0,25.9,82
2024-12-04 03:15:00,0.0,26.7,79
2024-12-04 03:30:00,0.0,26.9,74
2024-12-04 03:45:00,0.0,26.5,75
2024-12-04 04:00:00,0.0,26.7,75
2024-12-04 04:15:00,0.0,26.6,75
2024-12-04 04:30:00,0.0,27.5,74
2024-12-04 04:45:00,0.0,28.1,71
2024-12-04 05:00:00,0.0,28.7,69
2024-12-04 05:15:00,0.0,28.5,69
2024-12-04 05:30:00,0.0,29.0,67
2024-12-04 05:45:00,0.0,29.8,66
2024-12-04 06:00:00,0.0,29.6,64
2024-12-04 06:15:00,0.0,29.9,65
2024-12-04 06:30:00,0.0,30.1,63
2024-12-04 06:45:00,0.0,30.4,63
2024-12-04 07:00:00,0.0,30.4,63
2024-12-04 07:15:00,0.0,30.1,63
2024-12-04 07:30:00,0.0,30.6,63
2024-12-04 07:45:00,0.0,30.5,63
2024-12-04 08:00:00,0.0,30.9,60
2024-12-04 08:15:00,0.0,31.6,56
2024-12-04 08:30:00,0.0,31.6,56
2024-12-04 08:45:00,0.0,31.6,56
2024-12-04 09:00:00,0.0,31.2,57
2024-12-04 09:15:00,0.0,31.6,57
2024-12-04 09:30:00,0.0,31.8,57
2024-12-04 09:45:00,0.0,32.1,57
2024-12-04 10:00:00,0.0,31.6,56
2024-12-04 10:15:00,0.0,32.0,55
2024-12-04 10:30:00,0.0,32.6,54
2024-12-04 10:45:00,0.0,31.4,58
2024-12-04 11:00:00,0.0,32.0,56
2024-12-04 11:15:00,0.0,31.5,56
2024-12-04 11:30:00,0.0,31.5,57
2024-12-04 11:45:00,0.0,30.4,59
2024-12-04 12:00:00,0.0,30.1,61
2024-12-04 12:15:00,0.0,29.6,63
2024-12-04 12:30:00,0.0,29.1,65
2024-12-04 12:45:00,0.0,28.5,66
2024-12-04 13:00:00,0.0,28.0,67
2024-12-04 13:15:00,0.0,27.3,69
2024-12-04 13:30:00,0.0,27.0,69
2024-12-04 13:45:00,0.0,26.8,70
2024-12-04 14:00:00,0.0,26.4,70
2024-12-04 14:15:00,0.0,26.2,71
2024-12-04 14:30:00,0.0,26.3,73
2024-12-04 14:45:00,0.0,26.7,73
2024-12-04 15:00:00,0.0,26.7,75
2024-12-04 15:15:00,0.0,26.6,74
2024-12-04 15:30:00,0.0,26.6,73
2024-12-04 15:45:00,0.0,26.0,75
2024-12-04 16:00:00,0.0,25.8,76
2024-12-04 16:15:00,0.0,25.5,77
2024-12-04 16:30:00,0.0,25.4,75
2024-12-04 16:45:00,0.0,25.6,79
2024-12-04 17:00:00,0.0,25.5,79
2024-12-04 17:15:00,0.0,25.3,81
2024-12-04 17:30:00,0.0,25.1,82
2024-12-04 17:45:00,0.0,24.9,82
2024-12-04 18:00:00,0.0,24.6,85
2024-12-04 18:15:00,0.0,24.6,84
2024-12-04 18:30:00,0.0,24.6,84
2024-12-04 18:45:00,0.0,24.5,85
2024-12-04 19:00:00,0.0,24.6,84
2024-12-04 19:15:00,0.0,24.5,85
2024-12-04 19:30:00,0.0,24.3,86
2024-12-04 19:45:00,0.0,24.2,86
2024-12-04 20:00:00,0.0,24.1,86
2024-12-04 20:15:00,0.0,24.0,87
2024-12-04 20:30:00,0.0,23.7,87
2024-12-04 20:45:00,0.0,23.3,88
2024-12-04 21:00:00,0.0,23.1,89
2024-12-04 21:15:00,0.0,23.1,89
2024-12-04 21:30:00,0.0,22.8,89
2024-12-04 21:45:00,0.0,22.6,89
2024-12-04 22:00:00,0.0,22.6,89
2024-12-04 22:15:00,0.0,22.5,89
2024-12-04 22:30:00,0.0,22.5,89
2024-12-04 22:45:00,0.0,22.5,89
2024-12-04 23:00:00,0.0,22.3,89
2024-12-04 23:15:00,0.0,22.3,89
2024-12-04 23:30:00,0.0,22.0,90
2024-12-05 00:00:00,0.0,21.9,90
2024-12-05 00:15:00,0.0,21.6,90
2024-12-05 00:30:00,0.0,21.6,90
2024-12-05 00:45:00,0.0,21.7,90
2024-12-05 01:00:00,0.0,21.6,90
2024-12-05 01:15:00,0.0,21.8,90
2024-12-05 01:30:00,0.0,21.8,90
2024-12-05 01:45:00,0.0,21.7,90
2024-12-05 02:00:00,0.0,22.1,90
2024-12-05 02:15:00,0.0,23.2,89
2024-12-05 02:30:00,0.0,23.8,87
2024-12-05 02:45:00,0.0,24.8,85
2024-12-05 03:00:00,0.0,25.5,81
2024-12-05 03:15:00,0.0,27.5,73
2024-12-05 03:30:00,0.0,27.1,71
2024-12-05 03:45:00,0.0,27.9,70
2024-12-05 04:00:00,0.0,28.0,70
2024-12-05 04:15:00,0.0,28.3,69
2024-12-05 04:30:00,0.0,28.8,67
2024-12-05 04:45:00,0.0,29.9,64
2024-12-05 05:00:00,0.0,30.1,63
2024-12-05 05:30:00,0.0,30.5,60
2024-12-05 05:45:00,0.0,31.1,59
2024-12-05 06:00:00,0.0,31.3,57
2024-12-05 06:15:00,0.0,31.4,54
2024-12-05 06:30:00,0.0,32.0,55
2024-12-05 06:45:00,0.0,32.8,51
2024-12-05 07:00:00,0.0,33.0,49
2024-12-05 07:15:00,0.0,33.5,48
2024-12-05 07:30:00,0.0,33.0,48
2024-12-05 07:45:00,0.0,34.1,47
2024-12-05 08:00:00,0.0,33.0,48
2024-12-05 08:15:00,0.0,33.4,49
2024-12-05 08:30:00,0.0,32.7,50
2024-12-05 08:45:00,0.0,33.5,48
2024-12-05 09:00:00,0.0,33.2,49
2024-12-05 09:15:00,0.0,35.4,44
2024-12-05 09:30:00,0.0,34.2,45
2024-12-05 09:45:00,0.0,33.2,47
2024-12-05 10:00:00,0.0,33.2,47
2024-12-05 10:15:00,0.0,34.0,44
2024-12-05 10:30:00,0.0,34.3,43
2024-12-05 10:45:00,0.0,33.4,46
2024-12-05 11:00:00,0.0,33.5,46
2024-12-05 11:15:00,0.0,33.2,46
2024-12-05 11:30:00,0.0,33.1,46
2024-12-05 11:45:00,0.0,32.3,48
2024-12-05 12:00:00,0.0,31.5,50
2024-12-05 12:15:00,0.0,30.5,53
2024-12-05 12:30:00,0.0,29.8,55
2024-12-05 12:45:00,0.0,29.2,56
2024-12-05 13:00:00,0.0,28.5,59
2024-12-05 13:15:00,0.0,28.1,63
2024-12-05 13:30:00,0.0,27.5,65
2024-12-05 13:45:00,0.0,27.9,63
2024-12-05 14:00:00,0.0,27.9,65
2024-12-05 14:15:00,0.0,27.7,67
2024-12-05 14:30:00,0.0,27.5,67
2024-12-05 14:45:00,0.0,27.1,69
2024-12-05 15:00:00,0.0,26.9,71
2024-12-05 15:15:00,0.0,26.4,71
2024-12-05 15:30:00,0.0,25.9,74
2024-12-05 15:45:00,0.0,25.7,75
2024-12-05 16:00:00,0.0,25.9,75
2024-12-05 16:15:00,0.0,26.2,75
2024-12-05 16:30:00,0.0,26.1,75
2024-12-05 16:45:00,0.0,25.8,78
2024-12-05 17:00:00,0.0,25.8,79
2024-12-05 17:15:00,0.0,25.7,81
2024-12-05 17:30:00,0.0,25.7,82
2024-12-05 17:45:00,0.0,25.2,84
2024-12-05 18:00:00,0.0,25.1,85
2024-12-05 18:15:00,0.0,24.9,86
2024-12-05 18:30:00,0.0,24.6,87
2024-12-05 18:45:00,0.0,24.4,88
2024-12-05 19:00:00,0.0,24.3,88
2024-12-05 19:15:00,0.0,24.2,89
2024-12-05 19:30:00,0.0,24.2,89
2024-12-05 19:45:00,0.0,24.1,89
2024-12-05 20:00:00,0.0,24.1,88
2024-12-05 20:15:00,0.0,24.0,88
2024-12-05 20:30:00,0.0,23.7,88
2024-12-05 20:45:00,0.0,23.3,89
2024-12-05 21:00:00,0.0,23.4,89
2024-12-05 21:15:00,0.0,23.5,90
2024-12-05 21:30:00,0.0,22.9,90
2024-12-05 21:45:00,0.0,22.8,90
2024-12-05 22:00:00,0.0,22.9,90
2024-12-05 22:15:00,0.0,23.1,90
2024-12-05 22:30:00,0.0,22.8,90
2024-12-05 22:45:00,0.0,22.7,91
2024-12-05 23:00:00,0.0,22.7,91
2024-12-05 23:15:00,0.0,22.6,91
2024-12-05 23:30:00,0.0,22.7,91
2024-12-06 00:00:00,0.0,22.4,90
2024-12-06 00:15:00,0.0,22.1,91
2024-12-06 00:30:00,0.0,21.9,91
2024-12-06 00:45:00,0.0,21.6,92
2024-12-06 01:00:00,0.0,21.4,91
2024-12-06 01:15:00,0.0,21.6,92
2024-12-06 01:30:00,0.0,21.4,92
2024-12-06 01:45:00,0.0,21.3,92
2024-12-06 02:00:00,0.0,21.6,92
2024-12-06 02:15:00,0.0,22.2,92
2024-12-06 02:30:00,0.0,23.2,91
2024-12-06 02:45:00,0.0,23.8,89
2024-12-06 03:00:00,0.0,24.7,87
2024-12-06 03:15:00,0.0,25.8,86
2024-12-06 03:30:00,0.0,27.1,79
2024-12-06 03:45:00,0.0,27.8,73
2024-12-06 04:00:00,0.0,27.5,73
2024-12-06 04:15:00,0.0,26.8,76
2024-12-06 04:30:00,0.0,27.6,75
2024-12-06 04:45:00,0.0,29.3,70
2024-12-06 05:00:00,0.0,30.1,67
2024-12-06 05:15:00,0.0,30.2,64
2024-12-06 05:30:00,0.0,30.4,62
2024-12-06 05:45:00,0.0,31.6,60
2024-12-06 06:00:00,0.0,31.9,58
2024-12-06 06:15:00,0.0,32.2,55
2024-12-06 06:30:00,0.0,33.3,54
2024-12-06 06:45:00,0.0,33.9,49
2024-12-06 07:00:00,0.0,34.0,51
2024-12-06 07:15:00,0.0,31.5,59
2024-12-06 07:30:00,0.0,31.3,59
2024-12-06 07:45:00,0.0,32.7,55
2024-12-06 08:00:00,0.0,33.1,53
2024-12-06 08:15:00,0.0,33.9,49
2024-12-06 08:30:00,0.0,34.2,47
2024-12-06 09:00:00,0.0,34.0,47
2024-12-06 09:15:00,0.0,33.4,48
2024-12-06 09:30:00,0.0,32.4,51
2024-12-06 09:45:00,0.0,32.8,48
2024-12-06 10:00:00,0.0,33.5,46
2024-12-06 10:15:00,0.0,34.3,44
2024-12-06 10:30:00,0.0,32.9,48
2024-12-06 10:45:00,0.0,32.1,49
2024-12-06 11:00:00,0.0,31.8,51
2024-12-06 11:15:00,0.0,31.5,53
2024-12-06 11:30:00,0.0,31.1,53
2024-12-06 11:45:00,0.0,30.8,55
2024-12-06 12:00:00,0.0,30.6,56
2024-12-06 12:15:00,0.0,30.3,57
2024-12-06 12:30:00,0.0,30.1,58
2024-12-06 12:45:00,0.0,29.8,59
2024-12-06 13:00:00,0.0,29.5,59
2024-12-06 13:15:00,0.0,29.4,58
2024-12-06 13:30:00,0.0,29.3,58
2024-12-06 13:45:00,0.0,28.8,60
2024-12-06 14:00:00,0.0,28.5,62
2024-12-06 14:15:00,0.0,28.6,64
2024-12-06 14:30:00,0.0,28.5,65
2024-12-06 14:45:00,0.0,28.3,66
2024-12-06 15:00:00,0.0,28.0,68
2024-12-06 15:15:00,0.0,27.6,70
2024-12-06 15:30:00,0.0,27.4,71
2024-12-06 15:45:00,0.0,27.3,71
2024-12-06 16:00:00,0.0,27.1,71
2024-12-06 16:15:00,0.0,26.5,73
2024-12-06 16:30:00,0.0,26.3,75
2024-12-06 16:45:00,0.0,25.2,80
2024-12-06 17:00:00,0.0,25.2,81
2024-12-06 17:15:00,0.0,25.0,81
2024-12-06 17:30:00,0.0,24.9,81
2024-12-06 17:45:00,0.0,24.7,79
2024-12-06 18:00:00,0.0,24.1,82
2024-12-06 18:15:00,0.0,24.3,82
2024-12-06 18:30:00,0.0,24.4,82
2024-12-06 18:45:00,0.0,23.9,84
2024-12-06 19:00:00,0.0,23.7,84
2024-12-06 19:15:00,0.0,23.5,86
2024-12-06 19:30:00,0.0,22.6,87
2024-12-06 19:45:00,0.0,22.4,88
2024-12-06 20:00:00,0.0,22.3,88
2024-12-06 20:15:00,0.0,22.7,88
2024-12-06 20:30:00,0.0,22.7,87
2024-12-06 20:45:00,0.0,22.5,88
2024-12-06 21:00:00,0.0,22.3,88
2024-12-06 21:15:00,0.0,22.1,88
2024-12-06 21:30:00,0.0,21.9,89
2024-12-06 21:45:00,0.0,21.7,89
2024-12-06 22:00:00,0.0,21.5,89
2024-12-06 22:15:00,0.0,21.4,89
2024-12-06 22:30:00,0.0,21.5,89
2024-12-06 22:45:00,0.0,21.1,89
2024-12-06 23:00:00,0.0,20.9,90
2024-12-06 23:15:00,0.0,20.9,90
2024-12-06 23:30:00,0.0,21.0,90
2024-12-07 00:00:00,0.0,20.6,91
2024-12-07 00:15:00,0.0,20.6,91
2024-12-07 00:30:00,0.0,20.5,91
2024-12-07 00:45:00,0.0,20.3,91
2024-12-07 01:00:00,0.0,20.2,91
2024-12-07 01:15:00,0.0,20.1,91
2024-12-07 01:30:00,0.0,20.1,91
2024-12-07 01:45:00,0.0,20.1,91
2024-12-07 02:00:00,0.0,20.4,91
2024-12-07 02:15:00,0.0,21.1,90
2024-12-07 02:30:00,0.0,22.0,88
2024-12-07 02:45:00,0.0,22.8,87
2024-12-07 03:00:00,0.0,23.8,85
2024-12-07 03:15:00,0.0,24.9,79
2024-12-07 03:30:00,0.0,26.6,72
2024-12-07 03:45:00,0.0,26.5,70
2024-12-07 04:00:00,0.0,27.5,68
2024-12-07 04:30:00,0.0,30.2,59
2024-12-07 04:45:00,0.0,31.2,53
2024-12-07 05:00:00,0.0,32.3,43
2024-12-07 05:15:00,0.0,32.0,36
2024-12-07 05:30:00,0.0,32.1,39
2024-12-07 05:45:00,0.0,32.2,41
2024-12-07 06:00:00,0.0,32.8,40
2024-12-07 06:15:00,0.0,32.5,38
2024-12-07 06:30:00,0.0,31.6,38
2024-12-07 06:45:00,0.0,32.4,39
2024-12-07 07:00:00,0.0,32.7,39
2024-12-07 07:15:00,0.0,32.3,38
2024-12-07 07:30:00,0.0,32.1,37
2024-12-07 07:45:00,0.0,33.2,36
2024-12-07 08:00:00,0.0,33.6,33
2024-12-07 08:15:00,0.0,34.0,32
2024-12-07 08:30:00,0.0,33.8,34
2024-12-07 08:45:00,0.0,34.0,34
2024-12-07 09:00:00,0.0,34.1,32
2024-12-07 09:15:00,0.0,33.8,33
2024-12-07 09:30:00,0.0,33.7,35
2024-12-07 09:45:00,0.0,33.3,39
2024-12-07 10:00:00,0.0,33.0,38
2024-12-07 10:15:00,0.0,32.8,38
2024-12-07 10:30:00,0.0,33.2,36
2024-12-07 10:45:00,0.0,33.1,37
2024-12-07 11:00:00,0.0,32.9,37
2024-12-07 11:15:00,0.0,32.3,37
2024-12-07 11:30:00,0.0,31.8,40
2024-12-07 11:45:00,0.0,31.1,41
